,매장 이름,매장 주소,지역 시/군/구,위도,경도
890,GS25단국대제2공학관점,"경기 용인시 수지구 죽전로152, 제2공학관 107호 (죽전동 1491)",용인시수지구,37.3229512,127.1279079
891,GS25단국대집현재점,"경기 용인시 수지구 죽전로152, B 113호 (죽전동 1491, 집현재)",용인시수지구,37.3229512,127.1279079
892,GS25단국대혜당관점,"경기 용인시 수지구 죽전로152, 혜당관 221호 (죽전동 1491)",용인시수지구,37.3229512,127.1279079
893,GS25단대오거리역점,"경기 성남시 중원구 산성대로382번길2, 1층 (금광동 4396)",성남시 중원구,37.4459553,127.1579104
894,GS25단대푸르지오점,"경기 성남시 수정구 산성대로437번길18, G동 1층 (단대동 82-7)",성남시 수정구,37.4514177,127.1575451
895,GS25단원그린빌점,"경기 안산시 단원구 광덕2로30, 상가동 101호(초지동 725, 그린빌)",안산시단원구,37.3097679,126.8130911
896,GS25단원선부점,"경기 안산시 단원구 선부광장남로109, 상가동 109호 (선부동 1078-4, 주공아파트)",안산시단원구,37.3291116,126.8127124
897,GS25달빛마을4단지점,"경기 고양시 덕양구 화중로173, 상가동 105호 (화정동 868, 달빛마을4단지)",고양시덕양구,37.6418199,126.8325346
898,GS25당정센터점,"경기 군포시 고산로211번길32, 103, 104호 (당정동 1011-3)",군포시,37.3434654,126.950729
899,GS25당하늘품점,"경기 파주시 당하길11, 1층 (당하동 203-2)",파주시,37.7464491,126.7511358
900,GS25대공원리프트점,경기 과천시 막계동366-6번지 스카이리프트 1층,과천시,37.4316681,127.0093812
901,GS25대곶능동점,경기 김포시 대곶면 대곶남로431 (대능리 364-1),김포시,37.6302959,126.5941076
902,GS25대곶대능점,"경기 김포시 대곶면 대곶남로573, 1층 일부 (대능리 57-4)",김포시,37.6382935,126.6056042
903,GS25대곶베스트점,"경기 김포시 대곶면 대명항로265, 1층 일부호 (율생리 351-11)",김포시,37.6515808,126.5906241
904,GS25대곶중앙점,경기 김포시 대곶면 대곶북로301 (송마리 1-75),김포시,37.6604309,126.5779833
905,GS25대명로드점,경기 김포시 대곶면 대명항로480 (송마리 1011-18),김포시,37.6477225,126.568228
906,GS25대부바다점,"경기 안산시 단원구 대부황금로1485, 1층 전체 (대부북동 1848-100)",안산시단원구,37.2870339,126.5741384
907,GS25대부상동점,"경기 안산시 단원구 대남로13, 1층 (대부북동 511)",안산시단원구,37.220626,126.5672858
908,GS25대부센터점,"경기 안산시 단원구 대부중앙로100, 101호 (대부북동 496-1)",안산시단원구,37.2424873,126.5847316
909,GS25대부월드점,경기 안산시 단원구 대부황금로774 (대부동동 222-1),안산시단원구,37.2390661,126.6093786
910,GS25대부유리섬점,경기 안산시 단원구 부흥로241-4 (대부남동 3-706),안산시단원구,37.2226691,126.6016043
911,GS25대부중앙점,경기 안산시 단원구 대부북동1856-61번지,안산시단원구,37.258289,126.5731267
912,GS25대부펜션타운점,"경기 안산시 단원구 참살이중앙길18-1, 1층 홈마트 (선감동 687-20)",안산시단원구,37.2328347,126.6247139
913,GS25대부해변점,"경기 안산시 단원구 대부황금로1465, 1층 101호 (대부북동 1848-116)",안산시단원구,37.2859334,126.5723876
914,GS25대부황금로점,경기 안산시 단원구 대부황금로153 (선감동 680-4),안산시단원구,37.2061333,126.645289
915,GS25대성리점,경기 가평군 청평면 경춘로89(대성리 399-25),가평군,37.6839869,127.3783002
916,GS25대야미역점,"경기 군포시 대야1로24번길2 (대야미동 654-2, 명성빌딩)",군포시,37.3277102,126.9173243
917,GS25대야위브점,"경기 시흥시 소래산길63, 1층 (대야동 303-62)",시흥시,37.4515998,126.7885231
918,GS25대야초교점,경기 시흥시 대골안길38 (대야동 466-7),시흥시,37.4463338,126.7885798
919,GS25대왕판교점,경기 성남시 수정구 달래내로40 (금토동 270-9),성남시 수정구,37.4089184,127.0960001
920,GS25대장본점,"경기 성남시 분당구 판교대장로7길6-5, 1층 일부 (대장동 89-2)",성남시 분당구,37.3666844,127.0700341
921,GS25대장으뜸점,"경기 성남시 분당구 판교대장로5길58, 상가동 101호,102호 (대장동 181-1, 더샵판교포레스트11단지)",성남시 분당구,37.3666844,127.0700341
922,GS25대장중앙점,"경기 성남시 분당구 판교대장로77, 상가동 114호 (대장동 213)",성남시 분당구,37.36561,127.068983
923,GS25대장포레스트점,"경기 성남시 분당구 판교대장로5길30, 2동,G03호 (대장동)",성남시 분당구,37.3666844,127.0700341
924,GS25대진대사랑점,"경기 포천시 호국로1025, 외 1필지 다동 (선단동 101-17)",포천시,37.8701938,127.1595723
925,GS25대한통운광주점,경기 광주시 초월읍 산수로622번길44 (신월리 340-7),광주시,37.4145496,127.308127
926,GS25대한통운용인점,경기 용인시 처인구 중부대로991 (삼가동 37-6),용인시처인구,37.2426948,127.1780406
927,GS25대한통운이천점,경기 이천시 호법면 안평로59-31 (후안리 341-6),이천시,37.2285931,127.4246781
928,GS25대한통운장지점,"경기 광주시 경충대로1939, 3층 (장지동 569-7)",광주시,37.4049934,127.2263252
929,GS25대화건영점,"경기 고양시 일산서구 성저로46번길89, 1층 (대화동 2072-7)",고양시일산서구,37.6851648,126.755791
930,GS25대화다산점,"경기 고양시 일산서구 중앙로1560, 108호 (대화동 2203-3, 다산스카이빌)",고양시일산서구,37.67601500000001,126.7486253
931,GS25대화도서관점,경기 고양시 일산서구 대산로226번길23-16 (대화동 2133),고양시일산서구,37.6803405,126.7535396
932,GS25대화마을점,"경기 고양시 일산서구 대화2로130, 1층 104호, 105호 (대화동 739-8, 문화프라자)",고양시일산서구,37.6734242,126.7353269
933,GS25대화명성점,경기 고양시 일산서구 대화로124 (대화동 863-16),고양시일산서구,37.6699583,126.734505
934,GS25대화본점,경기 고양시 일산서구 중앙로1559 (대화동 2222-3),고양시일산서구,37.6753761,126.7481894
935,GS25대화신우점,"경기 고양시 일산서구 킨텍스로283, 103호 일층일부 (대화동 2283-4)",고양시일산서구,37.6704366,126.7515686
936,GS25대화엠시티점,"경기 고양시 일산서구 킨텍스로255, 133호 (대화동 2307-12)",고양시일산서구,37.6686662,126.7496897
937,GS25대화행복점,"경기 고양시 일산서구 호수로856번길34-2, 1층(대화동 2276)",고양시일산서구,37.6717994,126.7488117
938,GS25더샵광교점,"경기 수원시 장안구 송정로190, 2동 2호 (조원동 431-2)",수원시 장안구,37.2988578,127.0169402
939,GS25덕계금광점,"경기 양주시 평화로1429번길89-53, 상가 101호 (덕계동 646-2, 금광아파트)",양주시,37.820989,127.0404701
940,GS25덕계센터점,경기 양주시 평화로1435번길10 (덕계동 465-11),양주시,37.8194435,127.0460862
941,GS25덕계신우점,경기 양주시 평화로1416번길58-15 (덕계동 411-85),양주시,37.8167274,127.0491525
942,GS25덕계평화점,"경기 양주시 평화로1429번길81, 1층 (덕계동 656-6)",양주시,37.8213442,127.0433709
943,GS25덕계행복점,"경기 양주시 회천중앙로221, 101호 (덕계동 247-5)",양주시,37.8179451,127.0518912
944,GS25덕계현진점,경기 양주시 고덕로159 (덕계동 856),양주시,37.80697929999999,127.0609279
945,GS25덕성산단점,"경기 용인시 처인구 이동읍 덕성산단2로6번길30, 1층 (덕성리 1267-4)",용인시처인구,35.3141541,129.1855892
946,GS25덕소스타점,경기 남양주시 와부읍 덕소로119 (덕소리 541-12),남양주시,37.583637,127.2125374
947,GS25덕소역점,"경기 남양주시 와부읍 덕소로116번길20 (덕소리 600-14, 세양청마루)",남양주시,37.5856234,127.2096462
948,GS25덕소월드점,"경기 남양주시 와부읍 덕소로35, (덕소주공3단지A상가101호) (덕소리 604-26, 주공아파트)",남양주시,37.5885392,127.2073497
949,GS25덕양관산점,경기 고양시 덕양구 통일로752 (관산동 178-29),고양시덕양구,37.6875228,126.8668998
950,GS25덕양꽃우물점,"경기 고양시 덕양구 화신로340 (단독근린생활시설동 953, 별빛마을7단지아파트)",고양시덕양구,37.6348527,126.8286589
951,GS25덕양대곡롯데점,"경기 고양시 덕양구 지도로103번길85, 1층 (토당동 289-10)",고양시덕양구,37.6252512,126.818877
952,GS25덕양도래울점,"경기 고양시 덕양구 도래울로86, 상가 111,112호 (도내동 1010, 엘에이치원흥도래울마을3단지)",고양시덕양구,37.6359635,126.871785
953,GS25덕양미도점,"경기 고양시 덕양구 마상로189, 1층 (성사동 422-3)",고양시덕양구,37.6569273,126.8434294
954,GS25덕양성사점,"경기 고양시 덕양구 고양대로1384번길9, 6 (성사2동 722-3, 신원당프라자1층6호,7호)",고양시덕양구,37.6535217,126.8376752
955,GS25덕양세솔점,"경기 고양시 덕양구 삼송로205번길5, 1층 (삼송동 60-4)",고양시덕양구,37.6538865,126.8963956
956,GS25덕양용두점,"경기 고양시 덕양구 서오릉로532, 가동 코너 (용두동 436-6)",고양시덕양구,37.6302993,126.8823815
957,GS25덕양용현로점,경기 고양시 덕양구 용현로53번길70 (행신동 743-1),고양시덕양구,37.6183987,126.8356149
958,GS25덕양원당점,"경기 고양시 덕양구 원당로99-1, B동 1층 101호 (주교동 577-39, 세움아트빌)",고양시덕양구,37.6609549,126.837122
959,GS25덕양원흥점,경기 고양시 덕양구 도래울3로20 (도내동 1030-8),고양시덕양구,37.6329341,126.8732218
960,GS25덕양주교점,"경기 고양시 덕양구 마상로134번길60, 1층 일부 (주교동 617-7)",고양시덕양구,37.6575601,126.8352166
961,GS25덕양통일로점,"경기 고양시 덕양구 통일로1108번길190, 1층 일부 (내유동 431-1)",고양시덕양구,37.7148739,126.8516458
962,GS25덕양푸른점,"경기 고양시 덕양구 혜음로99, 1층 (고양동 7-2)",고양시덕양구,37.7091297,126.9014413
963,GS25덕양휴레스트점,"경기 고양시 덕양구 호국로834번길55-7, 1층 103, 104호 (성사동 860)",고양시덕양구,37.6586256,126.8423196
964,GS25덕양흥도로점,"경기 고양시 덕양구 흥도로455, 나동 1층 (성사동 243-4)",고양시덕양구,37.644957,126.8516047
965,GS25덕은드림점,"경기 고양시 덕양구 으뜸로124, 드림코어테라스 제1층 107호 (덕은동 323-2)",고양시덕양구,37.5791651,126.8698208
966,GS25덕은중앙점,"경기 고양시 덕양구 대덕산2길14, (지번 주소 미부여) (덕은동)",고양시덕양구,37.5866692,126.8638135
967,GS25덕이고점,경기 고양시 일산서구 하이파크1로77 (덕이동 1604),고양시일산서구,37.6793236,126.6816534
968,GS25덕이대림점,"경기 고양시 일산서구 장자길117, 101동 102호 (덕이동 730-3)",고양시일산서구,37.700632,126.741503
969,GS25덕이로드점,"경기 고양시 일산서구 덕이로212, 1층 일부 (덕이동 1047-1, 백송프라자)",고양시일산서구,37.6966049,126.7393407
970,GS25덕이사랑점,"경기 고양시 일산서구 하이파크3로61, 2동 101호(덕이동 1535, 신동아파트4단지)",고양시일산서구,37.6976476,126.7507144
971,GS25덕이송윤점,경기 고양시 일산서구 덕산로314 (덕이동 1044-16),고양시일산서구,37.6961696,126.7374001
972,GS25덕이포인트점,"경기 고양시 일산서구 덕이로276, 1층 일부 (덕이동 1108-2)",고양시일산서구,37.7008428,126.7341752
973,GS25덕이한소망점,"경기 고양시 일산서구 하이파크로143, 외 1필지 B02 (덕이동 338-38)",고양시일산서구,37.6952514,126.7029412
974,GS25덕정두리점,"경기 양주시 회정로134, 112,113호 (덕정동 208-6, 두리테크덕정타운)",양주시,37.8375086,127.0659955
975,GS25덕정역점,"경기 양주시 화합로1363, 103호 (덕정동 350-95)",양주시,37.8433996,127.0625091
976,GS25덕정은동점,"경기 양주시 화합로1426번길39, 상가동 101호 (덕정동 164, 은동마을)",양주시,37.8391712,127.0681773
977,GS25덕정제일점,경기 양주시 덕정길38 (덕정동 131-32),양주시,37.8438356,127.0643067
978,GS25덕천래미안점,"경기 안양시 만안구 안양천서로177, 1동 123호 (안양동 148-1, 래미안안양메가트리아)",안양시만안구,37.3940546,126.9336524
979,GS25덕평IC점,경기 이천시 마장면 덕평로812(덕평리 517-4),이천시,37.2303831,127.3668323
980,GS25덕풍한솔점,"경기 하남시 덕산로68, 1층 (덕풍동 558-27)",하남시,37.5352836,127.1961823
981,GS25도곡행운점,경기 남양주시 와부읍 덕소로242-21 (도곡리 1042-6),남양주시,37.5785057,127.2238462
982,GS25도곡효담점,"경기 남양주시 와부읍 덕소로269, 101호 (도곡리 1058-3, 동성프라자)",남양주시,37.5780319,127.2256512
983,GS25도농부영점,경기 남양주시 미금로56번길37 (도농동 25-17),남양주시,37.6099349,127.1559608
984,GS25도당번창점,"경기 부천시 도약로298번길44, 1층 (도당동 271-1)",부천시,37.508525,126.7826202
985,GS25도당부천로점,"경기 부천시 부천로274, 1층 (도당동 184-1)",부천시,37.5085358,126.7858571
986,GS25도당성원점,"경기 부천시 수도로206번길31-3, 102호 (도당동 56-14, 성원빌라)",부천시,37.5188424,126.7884639
987,GS25도당장미점,"경기 부천시 원미구 삼작로256번길61, 1층(도당동 67-28)",부천시,37.5173156,126.7900043
988,GS25도당타운점,"경기 부천시 삼작로292번길21-18, 101호 (도당동 129)",부천시,37.519108,126.7947932
989,GS25도척IC점,경기 광주시 도척면 도척로637 (유정리 245-1),광주시,37.2974476,127.3301136
990,GS25도척리조트점,경기 광주시 도척면 독고개길302번길29 (도웅리 409),광주시,37.3388218,127.3019772
991,GS25도척안길점,경기 광주시 도척면 노곡로40 (노곡리 238-2),광주시,37.3028717,127.3309826
992,GS25도촌동강점,"경기 성남시 중원구 도촌남로27, 109호(도촌동 566, 동강프라자)",성남시 중원구,37.4144711,127.1506072
993,GS25도촌휴먼시아점,경기 성남시 중원구 도촌남로148 (도촌동 708),성남시 중원구,37.4112492,127.1650723
994,GS25동곤지암점,"경기 광주시 곤지암읍 광여로847, 102호 (건업리 336-1)",광주시,37.3880387,127.4065226
995,GS25동두천강변점,경기 동두천시 원터강변로29 (동두천동 211-9),동두천시,37.9241974,127.0538669
996,GS25동두천로드점,경기 동두천시 평화로3170(하봉암동 115),동두천시,37.9687948,127.0681494
997,GS25동두천법원점,경기 동두천시 지행로107 (지행동 289-1),동두천시,37.8925229,127.059126
998,GS25동두천보산점,경기 동두천시 동광로154 (보산동 407-48),동두천시,37.9136082,127.0621789
999,GS25동두천부영점,"경기 동두천시 동두천로189, 101호 (생연동 715-1, 부영아파트상가동101호,102호)",동두천시,37.8981167,127.054119
1000,GS25동두천사동점,"경기 동두천시 생연로62, 상가동 101,102호 (생연동 714-2, 부영아파트)",동두천시,37.8983979,127.0502154
