,매장 이름,매장 주소,지역구,위도,경도
2272,GS25역촌행운점,"서울 은평구 역말로69, B동 1층 101호 (역촌동 10-54, 벨라지움)",은평구,37.6062293,126.9179424
2273,GS25연남SCG점,서울 마포구 월드컵북로6길3(연남동 571-10),마포구,37.5577962,126.9189261
2274,GS25연남게스트점,"서울 마포구 성미산로158, 1층 101호 (연남동 239-46, 제이에스빌)",마포구,37.5643996,126.9238258
2275,GS25연남경성점,서울 마포구 성미산로112(연남동 504-1),마포구,37.5620421,126.9195371
2276,GS25연남공원점,서울 마포구 동교로29길32(연남동 257-23),마포구,37.5619021,126.9232517
2277,GS25연남동진점,"서울 마포구 성미산로191, 1층 코너 (연남동 226-23)",마포구,37.56291239999999,126.9265411
2278,GS25연남리치점,서울 마포구 연희로37(연남동 227-37),마포구,37.5620361,126.92708
2279,GS25연남스타점,"서울 마포구 성미산로19길60, 1층 101호 (연남동 478-18, 만민하늘애)",마포구,37.558558,126.9102498
2280,GS25연남타운점,서울 마포구 월드컵북로6길69(연남동 567-11),마포구,37.5596906,126.9217249
2281,GS25연남하늘채점,서울 마포구 연남로31(연남동 509-22),마포구,37.5623608,126.9215812
2282,GS25연남한양점,"서울 마포구 월드컵북로4길72, 1층 일부호 (동교동 198-1)",마포구,37.5589233,126.9227569
2283,GS25연남호호점,"서울 마포구 연희로1길45, 1층 (연남동 383-38)",마포구,37.5610173,126.9259186
2284,GS25연대2점,서울 서대문구 연세로9길8(창천동 33-14),서대문구,37.5585364,126.9364327
2285,GS25연대대신점,"서울 서대문구 봉원사길19, 1층 (대신동 124)",서대문구,37.5674236,126.9462166
2286,GS25연대동문점,"서울 서대문구 봉원사길6, 1층(대신동 125-27, 화인빌딩)",서대문구,37.5669471,126.9467373
2287,GS25연대동문회관점,"서울 서대문구 연세로50 (신촌동 134, 연세대학교후생관(동문회관)지층)",서대문구,37.564089,126.9389809
2288,GS25연대북문점,서울 서대문구 연희로26가길2(연희동 75-17),서대문구,37.5729857,126.9366642
2289,GS25연대사랑점,"서울 서대문구 연희로12길23, 지층 (연희동 237-5)",서대문구,37.5667788,126.9324159
2290,GS25연대서문점,서울 서대문구 연희로10길86(연희동 28-19),서대문구,37.5636727,126.933677
2291,GS25연대연희점,"서울 서대문구 연희로63, 1층 101호 (연희동 218-1, 연희체스트빌)",서대문구,37.5642718,126.9283983
2292,GS25연대학사점,"서울 서대문구 연세로50, 내국제2학사 (신촌동 134, 연세대학교)",서대문구,37.564089,126.9389809
2293,GS25연서로점,서울 은평구 연서로162(대조동 223-13),은평구,37.6131681,126.9178498
2294,GS25연세빌딩점,"서울 중구 통일로10, B1층(남대문로5가 84-11, 세브란스빌딩)",중구,37.5570572,126.9736211
2295,GS25연세시티점,"서울 서대문구 연희로10길40, 1층 (연희동 292-1)",서대문구,37.5652907,126.9323591
2296,GS25연신내대조점,"서울 은평구 통일로77길5, 1층(대조동 187-7)",은평구,37.6165741,126.9225917
2297,GS25연신내본점,"서울 은평구 통일로863-8, 1층 (갈현동 395-28)",은평구,37.61978120000001,126.9196705
2298,GS25연신내연서점,"서울 은평구 연서로25길19, 1층 (갈현2동 136-23)",은평구,37.6171238,126.9167888
2299,GS25연신내으뜸점,"서울 은평구 연서로28길6, 1층(대조동 198-3)",은평구,37.6180615,126.9205937
2300,GS25연신내점,"서울 은평구 통일로80길1, 1층 (불광2동 486-33, 홍의원빌딩)",은평구,37.6199782,126.9207245
2301,GS25연신내제일점,"서울 은평구 연서로26길11, 1층 (대조동 196-25, 유진빌딩)",은평구,37.6168133,126.9208575
2302,GS25연희성산점,"서울 서대문구 성산로317, 1층 102호 (연희동 420-1)",서대문구,37.5665374,126.9254703
2303,GS25연희성원점,"서울 서대문구 연희로32길48, 상가동 2층 203호 (연희동 740, 연희동성원아파트)",서대문구,37.5759969,126.9387689
2304,GS25연희임광점,"서울 서대문구 연희로5길46, 1층 (연희동 219-13)",서대문구,37.5651295,126.9265082
2305,GS25연희점,"서울 서대문구 증가로21-1, 1층(연희동 122-7)",서대문구,37.5700793,126.9306255
2306,GS25연희진성점,"서울 서대문구 성산로384, 외2필지 1층 (연희동 344-199, 진성빌딩)",서대문구,37.5624807,126.9309934
2307,GS25염리래미안점,"서울 마포구 숭문길41, 1층 지층 (염리동 82-6)",마포구,37.5482954,126.9452943
2308,GS25염창E편한점,"서울 강서구 공항대로583, 102동 114호 (염창e편한세상 상가동) (염창동 277-24)",강서구,37.5515188,126.8759018
2309,GS25염창빌리지점,"서울 강서구 양천로69길19, 1층 108,109호 (염창동 244-15)",강서구,37.5533789,126.8707448
2310,GS25염창사랑점,"서울 강서구 양천로73길80, 상가동 103호 (염창동 293, 한강동아아파트)",강서구,37.5538449,126.8741556
2311,GS25염창세빛점,"서울 강서구 공항대로65길51, 1층 101호 (염창동 272-21, 대경캐슬)",강서구,37.550307,126.8699661
2312,GS25염창신동아점,"서울 강서구 양천로67길32 (염창동 289, 신동아아파트상가103,104호)",강서구,37.5548954,126.8691472
2313,GS25염창중동점,"서울 강서구 양천로75길25, 지하층 B01호 (염창동 182-18, 금강빌라)",강서구,37.5508543,126.8750969
2314,GS25염창행복점,"서울 강서구 공항대로81길35, 1층 103호 (염창동 262, 염창투웨니퍼스트)",강서구,37.5478382,126.8764818
2315,GS25염창현대점,"서울 강서구 양천로75길50, 1층 (염창동 113-9)",강서구,37.5518508,126.8756614
2316,GS25영등포고가점,"서울 영등포구 영신로32-2, 1층(영등포본동 618-372)",영등포구,37.51437689999999,126.9082299
2317,GS25영등포그랜드점,"서울 영등포구 여의대방로43라길20, 1층 (신길동 123-7, 21세기빌딩)",영등포구,37.5089587,126.9202563
2318,GS25영등포당산점,서울 영등포구 선유동2로40(당산동5가 7-54),영등포구,37.5323373,126.8967873
2319,GS25영등포당일점,"서울 영등포구 영등포로27길8, 1층 (당산동1가 107)",영등포구,37.519269,126.9007909
2320,GS25영등포대길점,서울 영등포구 대방천로233(신길6동 4062),영등포구,37.4986299,126.9168902
2321,GS25영등포대신점,"서울 영등포구 도신로222, 1층 (신길동 156-3)",영등포구,37.5115704,126.9159782
2322,GS25영등포더샵점,"서울 영등포구 가마산로79길37, B 201호 (신길동 145-40, 상가동)",영등포구,37.5071122,126.9168564
2323,GS25영등포도림점,"서울 영등포구 도신로15길40, 101호(도림동 226-1, 도림빌딩)",영등포구,37.5085713,126.8965694
2324,GS25영등포로타리점,서울 영등포구 영중로31 (영등포동4가 65-2),영등포구,37.5190267,126.9048646
2325,GS25영등포리드점,"서울 영등포구 양산로96, 1층 (당산동2가 47-4)",영등포구,37.5235407,126.8935355
2326,GS25영등포병원점,서울 영등포구 당산로33길9 (당산동3가 388-1),영등포구,37.527133,126.8956353
2327,GS25영등포본점,서울 영등포구 경인로849(영등포동3가 10-11),영등포구,37.5167589,126.9070221
2328,GS25영등포사랑점,서울 영등포구 영중로10길40(영등포동3가 13-2),영등포구,37.5173938,126.9067945
2329,GS25영등포샛강점,서울 영등포구 버드나루로9 (영등포동2가 28-133),영등포구,37.5196725,126.9122501
2330,GS25영등포센트럴점,"서울 영등포구 문래로180, 104호 (영등포동4가 443, 푸르지오시티상가104호105호)",영등포구,37.5186126,126.9015177
2331,GS25영등포시장역점,서울 영등포구 영중로65 (영등포동6가 10),영등포구,37.5221116,126.9046453
2332,GS25영등포씨티점,"서울 영등포구 경인로882, 101호(영등포동1가 113-1, 여의도시티아이)",영등포구,37.5173514,126.9106899
2333,GS25영등포아크로점,서울 영등포구 국회대로54길10 (영등포동7가 145-8),영등포구,37.5236918,126.9070511
2334,GS25영등포역점,"서울 영등포구 경인로102길4, 1층 영등포 (영등포동 618-91)",영등포구,37.5159034,126.9062903
2335,GS25영등포영달점,"서울 영등포구 영신로24길18-1, 2층 (영등포동4가 428-13)",영등포구,37.5162074,126.9044839
2336,GS25영등포영림점,"서울 영등포구 영중로52-1, ,26-4 (영등포동5가 27-6)",영등포구,37.52082780000001,126.9051494
2337,GS25영등포우성점,"서울 영등포구 대방천로181-1, 1층 (신길동 3743)",영등포구,37.4992519,126.9111383
2338,GS25영등포우신점,"서울 영등포구 신길로205, 1층 (신길동 220-35)",영등포구,37.5102947,126.9102179
2339,GS25영등포청과점,서울 영등포구 영신로175 (당산동3가 1-6),영등포구,37.5234313,126.9015093
2340,GS25영등포청하점,서울 영등포구 도신로15다길20 (도림동 236-11),영등포구,37.5079177,126.8982734
2341,GS25영등포충무점,서울 영등포구 영신로32길20(영등포동4가 116-1),영등포구,37.5188853,126.9034232
2342,GS25영등포칠성점,"서울 영등포구 도신로193, 1층 (신길동 192-206)",영등포구,37.5114033,126.9126981
2343,GS25영등포타운점,서울 영등포구 당산로20길9-2 (당산동1가 296),영등포구,37.5211181,126.8956889
2344,GS25영등포평화점,"서울 영등포구 여의대방로9길6-2, 1층 (신길동 4474, 제원빌라)",영등포구,37.4971074,126.9151559
2345,GS25영등포프레비뉴점,"서울 영등포구 가마산로442, 상가동 B222호 (신길동 329-94, 래미안영등포프레비뉴)",영등포구,37.5047585,126.908208
2346,GS25영등포행운점,"서울 영등포구 영등포로86가길23, 1층 (신길동 95-214)",영등포구,37.5126194,126.920526
2347,GS25영등포현대점,서울 영등포구 영등포로33길3-1 (영등포동6가 83),영등포구,37.5209075,126.9046086
2348,GS25영등포호수점,"서울 영등포구 도림로273, 1층 (신길동 355-165)",영등포구,37.5021466,126.9040809
2349,GS25영등포흥국점,"서울 영등포구 버드나루로2길7, 지하1층 (영등포동2가 94-151, 흥국생명빌딩)",영등포구,37.5209733,126.9133884
2350,GS25영릉중앙보훈역점,서울 강동구 진황도로61길68 (둔촌동 100-7),강동구,37.5290395,127.1453951
2351,GS25영일점,"서울 강서구 까치산로4길67, 1층 (화곡동 102-160)",강서구,37.5402216,126.8463752
2352,GS25오금공원점,서울 송파구 중대로36길11(오금동 88),송파구,37.5064515,127.1341996
2353,GS25오금대림점,"서울 송파구 마천로7길5, 1층 101호 (오금동 19-2)",송파구,37.50856,127.1277235
2354,GS25오금후레쉬점,"서울 송파구 동남로23길29, 1층 (오금동 58-10, 모은빌딩)",송파구,37.5021288,127.1338173
2355,GS25오류다숲점,서울 구로구 서해안로2317 (오류동 68-6),구로구,37.4929769,126.8420554
2356,GS25오류동역점,서울 구로구 서해안로2356(오류2동 138-27),구로구,37.49386399999999,126.8458708
2357,GS25오류로얄점,서울 구로구 오류로8길71-1 (오류동 137-19),구로구,37.4926653,126.8439114
2358,GS25오류소담점,"서울 구로구 고척로3길3, 102호 (오류동 6-137)",구로구,37.495402,126.8403454
2359,GS25오류시장1호점,"서울 구로구 경인로23길8, 112,113호 (오류동 38-1)",구로구,37.4970249,126.8436187
2360,GS25오류은서점,"서울 구로구 경인로20가길68, 단지상가동 123,124,125호 (오류동 64-25)",구로구,37.4958396,126.8456366
2361,GS25오류팰리스점,"서울 구로구 경인로240, 상가 102동 103호(오류1동 33-33, 라온팰리스)",구로구,37.4973234,126.8473827
2362,GS25오류행운점,서울 구로구 경인로15길80-4 (오류1동 4-1),구로구,37.4941355,126.8393767
2363,GS25오륜초교점,"서울 송파구 양재대로1218, E상가동 102호 (방이동 89, 올림픽선수기자촌아파트)",송파구,37.5152827,127.1341064
2364,GS25오목로점,"서울 양천구 목동동로12길20, 102호 (신정동 86-8, 하버드)",양천구,37.5226416,126.8732479
2365,GS25오크우드점,"서울 강남구 테헤란로87길46, 지하1층 삼성동 (삼성1동 159)",강남구,37.5101935,127.0585824
2366,GS25옥수상떼뷰점,"서울 성동구 독서당로166, 제1층 제상가 102호, 103호 (옥수동 475)",성동구,37.5404633,127.0117038
2367,GS25옥수이편한점,"서울 성동구 매봉길50, 상가 1층 21032104호 (옥수동 528, 2단지)",성동구,37.5465935,127.0142975
2368,GS25옥수점,"서울 성동구 한림말5길7, 1층 (옥수동 365-21)",성동구,37.5418087,127.0167951
2369,GS25옥정점,"서울 성동구 한림말길24, GS25옥정점 (옥수동 557, 극동옥정아파트)",성동구,37.5404714,127.0137506
2370,GS25온수동진점,서울 구로구 온수동45-5번지,구로구,37.4903507,126.8248334
2371,GS25온수부일로점,서울 구로구 부일로7길3 (온수동 9-8),구로구,37.4930701,126.8245748
2372,GS25온수아람점,"서울 구로구 부일로1길110, 101호, 102호 (온수동 75-4)",구로구,37.4951015,126.8182124
2373,GS25온수현대점,"서울 구로구 부일로9길135-4, 1층 (온수동 130-4)",구로구,37.4971522,126.8216293
2374,GS25올림픽공원1호점,서울 송파구 올림픽로424 (방이동 88),송파구,37.5217853,127.1165203
2375,GS25올림픽공원2호점,서울 송파구 올림픽로424 (방이동 88),송파구,37.5217853,127.1165203
2376,GS25올림픽수영장점,"서울 송파구 올림픽로424, 1층 일부 (방이동 88, 올림픽수영장)",송파구,37.5217853,127.1165203
2377,GS25올림픽점,서울 송파구 백제고분로509(방이2동 51-11),송파구,37.5157813,127.115159
2378,GS25올림픽파크텔점,"서울 송파구 올림픽로448, 지하1층 (방이동 88)",송파구,37.5217853,127.1165203
2379,GS25와인25플러스점,서울 강남구 논현로508 (역삼동 679),강남구,37.5018592,127.0372776
2380,GS25왕십리도선점,"서울 성동구 왕십리로20길8 (도선동 29, 태영빌딩)",성동구,37.5624252,127.0350474
2381,GS25왕십리무학봉점,서울 성동구 무학봉길58-1 (하왕십리동 980-22),성동구,37.5605214,127.0291944
2382,GS25왕십리사랑점,"서울 성동구 왕십리로26길7, GS25왕십리사랑점 (도선동 311-35)",성동구,37.5637251,127.0326663
2383,GS25왕십리센트라스점,서울 성동구 하왕십리동700번지 일대상가 J동 140호,성동구,37.5665973,127.0269264
2384,GS25왕십리청계천점,"서울 성동구 청계천로442, 101호,102호 (상왕십리동 12-45, 동일빌딩)",성동구,37.5704351,127.0261859
2385,GS25왕십리텐즈힐점,"서울 성동구 무학로33, 151동 1층 102호 (하왕십리동 1066, 텐즈힐)",성동구,37.5664459,127.030702
2386,GS25외대2점,서울 동대문구 휘경로10(이문1동 288-39),동대문구,37.5959219,127.0610025
2387,GS25외대경희점,"서울 동대문구 천장산로7길19, 1층(이문1동 264-293)",동대문구,37.5982598,127.0567899
2388,GS25외대스타점,서울 동대문구 이문로100(이문1동 287-22),동대문구,37.5956549,127.0599471
2389,GS25외대후레쉬점,"서울 동대문구 천장산로9길4, B1호 층(이문1동 264-206)",동대문구,37.599221,127.057438
2390,GS25외대휘경점,"서울 동대문구 휘경로30, 1층 (휘경1동 163-18)",동대문구,37.59487379999999,127.0632487
2391,GS25외야1루점,서울 송파구 올림픽로25 (잠실동 10),송파구,37.5140929,127.0749534
2392,GS25외야3루점,서울 송파구 올림픽로25 (잠실동 10),송파구,37.5140929,127.0749534
2393,GS25용강드림점,"서울 마포구 대흥로6길13, 1층 전체 (용강동 494-58)",마포구,37.5423827,126.9381389
2394,GS25용강햇살점,"서울 마포구 대흥로14, 1층 우측(구주소494-131번지) (용강동 494-2)",마포구,37.5423182,126.9372787
2395,GS25용곡삼거리점,"서울 광진구 용마산로174, 상가동 105호 (중곡동 292, SK아파트)",광진구,37.5688959,127.0864699
2396,GS25용답로데오점,"서울 성동구 용답중앙15길8-1, 1층 (용답동 14-9, 성신독서실)",성동구,37.564132,127.053519
2397,GS25용답스타점,서울 성동구 자동차시장1길28 (용답동 227-12),성동구,37.5610826,127.0605944
2398,GS25용답와이하우스점,서울 성동구 자동차시장3길93 (용답동 238-5),성동구,37.5600539,127.0626953
2399,GS25용두동아점,"서울 동대문구 무학로111, 1층 (용두동 235-25)",동대문구,37.5741912,127.030414
2400,GS25용두사랑점,"서울 동대문구 천호대로17길66, 1층(용두동 105-16)",동대문구,37.5770321,127.0323855
2401,GS25용두청계점,서울 동대문구 무학로20길36 (용두동 129-376),동대문구,37.5709543,127.0325694
2402,GS25용두타운점,"서울 동대문구 왕산로28길29, 1층 (용두동 26-20)",동대문구,37.5767568,127.0390572
2403,GS25용마산본점,서울 중랑구 면목로249 (면목동 372-19),중랑구,37.5752548,127.0853349
2404,GS25용마파크점,"서울 중랑구 용마산로248, 제B02호,제B03호(면목7동 1502-2)",중랑구,37.5751565,127.0884742
2405,GS25용마행복점,"서울 중랑구 용마산로310, 101동 제지1층, 제비02호 (면목동 527-39)",중랑구,37.5796933,127.0926815
2406,GS25용문시장점,서울 용산구 새창로126 (용문동 23-1),용산구,37.5363192,126.9607823
2407,GS25용산LS타워점,"서울 용산구 한강대로92, 지하1층 (한강로2가 191, LS용산타워지하아케이드)",용산구,37.5278825,126.9676321
2408,GS25용산경리단점,"서울 용산구 녹사평대로234, 101호 (이태원2동 671)",용산구,37.5385171,126.9871481
2409,GS25용산고바우점,"서울 용산구 신흥로29, 1층 (용산동2가 5-754, 고바우슈퍼)",용산구,37.5410111,126.9868247
2410,GS25용산그린점,"서울 용산구 두텁바위로13, 101호 -B(갈월동 53-19, 그린빌파크)",용산구,37.5454732,126.973901
2411,GS25용산동자점,"서울 용산구 한강대로104길51, 1층(동자동 19-40)",용산구,37.5505381,126.9749622
2412,GS25용산리버티점,"서울 용산구 신흥로7길34, 1층 (용산동2가 36)",용산구,37.5430995,126.9861718
2413,GS25용산만리재점,"서울 용산구 만리재로136, 1층 (서계동 267-6)",용산구,37.5514252,126.9626357
2414,GS25용산보광점,"서울 용산구 보광로46, 105,106호 (보광동 259-1, 용호빌딩)",용산구,37.5282487,126.9991845
2415,GS25용산삼각지점,"서울 용산구 한강대로62나길2, 외1필지(한강로1가 196-1)",용산구,37.5340989,126.973851
2416,GS25용산서빙고점,"서울 용산구 서빙고로51길4, 1층 (서빙고동 199-5)",용산구,37.5206007,126.9909289
2417,GS25용산소월점,"서울 용산구 신흥로20길18, 1층 (용산동2가 1-458, 이화해법학원)",용산구,37.5464038,126.9847306
2418,GS25용산신계점,"서울 용산구 새창로45길79, 102~103호(신계동 7-14)",용산구,37.5345322,126.9664973
2419,GS25용산신동아점,서울 용산구 이촌로347 (서빙고동 241-5),용산구,37.5189842,126.9895525
2420,GS25용산아스테리움점,"서울 용산구 한강대로372, D동 223,224호 (동자동 45, 센트레빌 아스테리움서울)",용산구,37.5523409,126.972128
2421,GS25용산엠버시마켓점,서울 용산구 이태원로70 (용산동4가 19-1),용산구,37.5295401,126.9887347
2422,GS25용산원효점,서울 용산구 원효로41길14 (원효로3가 43-21),용산구,37.534312,126.9584613
2423,GS25용산으뜸점,"서울 용산구 백범로90길74, 상가 101동 101호(문배동 11-14, 용산이안)",용산구,37.537451,126.9696399
2424,GS25용산전자회관점,"서울 용산구 청파로112, 15동 1층 가열28호(한강로3가 3-23, 나진상가)",용산구,37.5331046,126.9636884
2425,GS25용산점,서울 용산구 한강대로49(한강로3가 40-678),용산구,37.52535630000001,126.9638578
2426,GS25용산청파점,서울 용산구 청파로275 (청파동3가 24-4),용산구,37.5440204,126.9704537
2427,GS25용산파크자이점,"서울 용산구 한강대로205, 씨동 1층 씨1호, 씨2호 (한강로1가 50-1)",용산구,37.5365551,126.9728148
2428,GS25용산파크타워점,"서울 용산구 서빙고로69, 제1층 제상가12 (용산동5가 24-1, 파크타워아파트)",용산구,37.523218,126.9731278
2429,GS25용산포인트점,서울 용산구 한강대로303 (갈월동 69-65),용산구,37.5453239,126.9715583
2430,GS25용산프라임점,"서울 용산구 원효로90길11, 106호 (원효로1가 41, 번지외 용산더프라임 주거복합)",용산구,37.5401471,126.9700791
2431,GS25용산하얏트점,"서울 용산구 회나무로44길46, 302호(이태원2동 243-37)",용산구,37.5394325,126.9952613
2432,GS25용산하이엘점,"서울 용산구 새창로213-12, 106호 (한강로2가 2-36, 한강현대하이엘)",용산구,37.53045729999999,126.9680006
2433,GS25용산한남점,"서울 용산구 독서당로77, 2층 (한남동 29-21)",용산구,37.5342219,127.0090412
2434,GS25용산후암점,"서울 용산구 두텁바위로147, 103호 (후암동 43-14, 티엠타운)",용산구,37.5515945,126.9808338
2435,GS25우림시장점,서울 중랑구 용마산로115길59 (망우동 491-39),중랑구,37.5982696,127.097099
2436,GS25우성스타점,"서울 강동구 양재대로114길31, 102호(길동 393-7)",강동구,37.537576,127.1417854
2437,GS25우신초교점,"서울 영등포구 도신로48길9-2, 1층 (신길동 158-41, 푸른학원)",영등포구,37.5101758,126.9132577
2438,GS25우이성당점,서울 도봉구 우이천로48길20 (쌍문동 485-13),도봉구,37.6558339,127.016837
2439,GS25우장산점,"서울 강서구 우현로17 (우장산동 84-5, 서흥빌딩)",강서구,37.5472292,126.843511
2440,GS25원효로점,서울 용산구 원효로255(원효로1가 39-6),용산구,37.540383,126.9689184
2441,GS25원효타운점,"서울 용산구 새창로146, 1층 (원효로2가 96-1)",용산구,37.534584,126.9618293
2442,GS25월계대양점,서울 노원구 월계로334(월계1동 635-4),노원구,37.6290032,127.0575933
2443,GS25월계미성점,"서울 노원구 마들로59, 상가동 112호 (월계동 17, 월계미성아파트)",노원구,37.6209907,127.0677355
2444,GS25월계사랑점,"서울 노원구 월계로53길21, 1층 (월계동 940, 동원베네스트)",노원구,37.6318189,127.0584822
2445,GS25월계석계역점,"서울 노원구 석계로22, 1층 (월계동 66-4)",노원구,37.6168716,127.064374
2446,GS25월계성북역점,서울 노원구 석계로103(월계1동 410-7),노원구,37.6226759,127.0607205
2447,GS25월계성원점,"서울 노원구 마들로3길37, 104호(월계3동 322-1, 성원아파트4단지)",노원구,37.6292875,127.0626221
2448,GS25월계주공점,"서울 노원구 월계로45길28, 1층(월계2동 562, 월계아파트형공장)",노원구,37.6267357,127.0511204
2449,GS25월계중앙점,"서울 노원구 월계로370, 103,104호(월계3동 321-2, 희성프라자)",노원구,37.6308761,127.0610421
2450,GS25월계청백점,"서울 노원구 월계동780 청백아파트.단지상가동104호, 105호",노원구,37.6318892,127.050294
2451,GS25월계초안점,"서울 노원구 우이천로2가길21(월계2동 898-4, 초안빌딩)",노원구,37.6314725,127.0434613
2452,GS25월계타운점,"서울 노원구 월계로53길65, 1층 (월계동 272-38)",노원구,37.6330917,127.05855
2453,GS25월계현대점,"서울 노원구 석계로9길49, 104호, 109호 (월계동 482-7, 분산상가)",노원구,37.6162109,127.061956
2454,GS25월곡래미안점,"서울 성북구 오패산로84, 108호(하월곡동 225-6, 래미안월곡아파트)",성북구,37.6095681,127.0359668
2455,GS25월곡래미안점,"서울 성북구 오패산로84, 108호(하월곡동 225-6, 래미안월곡아파트)",성북구,37.6095681,127.0359668
2456,GS25월곡사거리점,"서울 성북구 월계로52, 103호 (하월곡동 79-107, 에스엠메디칼)",성북구,37.6114424,127.0355496
2457,GS25월곡역점,"서울 성북구 화랑로96, 1층 일부 (하월곡동 37-60, 수복빌딩)",성북구,37.6028926,127.0427677
2458,GS25월곡영광점,"서울 성북구 오패산로10길30, 1층 117호 (하월곡동 59-2, 영광프라자)",성북구,37.6050939,127.0384436
2459,GS25월곡으뜸점,서울 성북구 오패산로31(월곡1동 70-150),성북구,37.6049168,127.036943
2460,GS25월곡화랑점,"서울 성북구 화랑로1길25, 1층 코너 (하월곡동 90-286)",성북구,37.6042051,127.0332069
2461,GS25위동GBA점,"서울 마포구 큰우물로75, 1005호(도화동 538, 성지빌딩)",마포구,37.5412518,126.9462785
2462,GS25위동GBF점,"서울 마포구 큰우물로75, 1005호(도화동 538, 성지빌딩)",마포구,37.5412518,126.9462785
2463,GS25위례더샵점,"서울 송파구 위례광장로270, 1층 지118, 지119호 (장지동 895, 송파와이즈더샵근린생활시설)",송파구,37.4850892,127.1332182
2464,GS25위례비발디점,"서울 송파구 위례광장로163, 상가동 101호 (장지동 879, 위례22단지)",송파구,37.4863339,127.1353556
2465,GS25위례샤인점,"서울 송파구 위례북로4길12, 1층 106,107호 (거여동 648, 상가동)",송파구,37.5630971,126.9835453
2466,GS25위례포레점,"서울 송파구 위례서이로25, 1층 103호 (거여동 산33-22, 상가동)",송파구,37.485431,127.1389313
2467,GS25위례푸르지오점,"서울 송파구 위례광장로185, 상가동 103호 (장지동 878, 위례신도시 송파푸르지오)",송파구,37.4859137,127.1369187
2468,GS25유신림마음점,서울 관악구 신림로59길6 (신림동 1640-47),관악구,37.4830332,126.9294794
2469,GS25유어스점,"서울 성동구 왕십리로58, 114호 (성수동1가 656-3, FORHU)",성동구,37.5426768,127.0452874
2470,GS25율현은하점,"서울 강남구 헌릉로745길37, B동 101호 (율현동 101-13, 강남자동차매매장)",강남구,37.4702733,127.1186282
2471,GS25은평KT점,"서울 은평구 통일로71길16, 1층 (대조동 84-1)",은평구,37.6131899,126.926051
2472,GS25은평갈현로점,"서울 은평구 갈현로82, 1층 105호(역촌동 55-35, 제일프라자)",은평구,37.6052307,126.9106701
2473,GS25은평꽃길점,서울 은평구 연서로4길17 (역촌동 34-34),은평구,37.6026444,126.9177802
2474,GS25은평두산위브점,"서울 은평구 갈현로1길15, 1층 (신사1동 18-16)",은평구,37.5992152,126.9084035
2475,GS25은평등기소점,"서울 은평구 은평로182-8, 상가 102호 (응암동 93-6, 명남더블레스아파트)",은평구,37.6007938,126.9276606
2476,GS25은평모아점,"서울 은평구 서오릉로273, A동 B01호 (구산동 304-52, 모아퍼스트)",은평구,37.6184725,126.9057399
2477,GS25은평무궁화점,서울 은평구 역말로6길6 (역촌동 59-3),은평구,37.60522280000001,126.9144144
2478,GS25은평문화점,서울 은평구 은평로21길63 (녹번동 83-54),은평구,37.6031331,126.9274934
2479,GS25은평백련산점,서울 은평구 응암로30길5-1 (응암동 107-18),은평구,37.5962191,126.9200339
2480,GS25은평백운점,"서울 은평구 서오릉로4길23-1, 1층 (녹번동 151-8)",은평구,37.6060795,126.926211
2481,GS25은평보람점,"서울 은평구 연서로21길24-1, 1층(갈현2동 486-22)",은평구,37.6153072,126.9152102
2482,GS25은평불광점,"서울 은평구 연서로274, 1층 (불광1동 353-59)",은평구,37.6205254,126.9263782
2483,GS25은평산새마을점,"서울 은평구 가좌로11길24-7, 1층 (신사동 237-227)",은평구,37.5960095,126.9055944
2484,GS25은평상림점,"서울 은평구 진관4로47, 상가 108호 (진관동 13)",은평구,37.64579450000001,126.9264701
2485,GS25은평수지점,"서울 은평구 연서로34길33, 1층 (불광동 146-5)",은평구,37.6219905,126.9295629
2486,GS25은평신사점,"서울 은평구 은평로37, 1층 5호(신사1동 4-7)",은평구,37.5984564,126.9120961
2487,GS25은평영화점,"서울 은평구 연서로27길14, 1층 (갈현2동 454-27, 영화빌딩)",은평구,37.6181052,126.9179912
2488,GS25은평우물골점,"서울 은평구 진관2로111-7, 은평뉴타운우물골 212동 상가 비108호 (진관동 88)",은평구,37.6363626,126.931633
2489,GS25은평제각말점,"서울 은평구 연서로455, 529동 상가 103호 (진관동 92, 은평뉴타운제각말)",은평구,37.636209,126.9332825
2490,GS25은평중앙점,"서울 은평구 갈현로5길7, 지층 (신사동 10-26, 선우쉐르빌)",은평구,37.6018735,126.9095051
2491,GS25은평진관점,"서울 은평구 진관4로37, 101호(진관동 14, 은평뉴타운상림마을아파트)",은평구,37.645032,126.9248584
2492,GS25은평채은점,"서울 은평구 진관4로48-50, 729동 상가 101호 (진관동 11, 은평뉴타운상림마을)",은평구,37.6419468,126.9293151
2493,GS25은평폭포점,"서울 은평구 연서로44길7, 412동 101호 (진관동 140, 폭포동힐스테이트아파트)",은평구,37.6375942,126.9344082
2494,GS25은평푸른점,서울 은평구 응암로12길26-1 (응암동 751-25),은평구,37.587089,126.9193472
2495,GS25은평한남점,서울 은평구 갈현로155-3 (구산동 14-39),은평구,37.6117828,126.910749
2496,GS25은평행복점,"서울 은평구 불광로204, 1층 (불광동 170-37)",은평구,37.624223,126.9296294
2497,GS25을지2가장교점,서울 중구 을지로9길8 (을지로2가 101-28),중구,37.5665742,126.9884798
2498,GS25을지로3가역점,"서울 중구 충무로55-1, 1층 (을지로3가 295-9)",중구,37.5660829,126.9924494
